"ID","Season","Song","Plays"
"4qDHt2ClApBBzDAvhNGWFd","Summer","Noisestorm ~ Crab Rave",18
"19a3JfW8BQwqHWUMbcqSx8","Summer","Kanye West ~ Famous",18
"3DamFFqW32WihKkTVlwTYQ","Summer","Owl City ~ Fireflies",18
"40riOy7x9W7GXjyGp4pjAv","Summer","Eagles ~ Hotel California - 2013 Remaster",18
"1LDDhChEfQXyL8QmHHDznj","Summer","GROUPLOVE ~ I'm with You",18
"745H5CctFr12Mo7cqa1BMH","Summer","The Temptations ~ My Girl",18
"6OaVWaGfhXn70ZJfdVcabn","Summer","Travis Scott ~ NO BYSTANDERS",18
"6Z8R6UsFuGXGtiIxiD8ISb","Summer","Capital Cities ~ Safe And Sound",18
"1BZG99C7Co1r6QUC3zaS59","Summer","Selena Gomez ~ Same Old Love",18
"09CtPGIpYB4BrO8qb1RGsF","Summer","Justin Bieber ~ Sorry",18
"3OEjvmEBRrdTYbbrkiXG8a","Summer","Baby Keem ~ cocoa (with Don Toliver)",18
"0UTyLmkQgPOEIz95OVAJTR","Summer","Baby Keem ~ range brothers (with Kendrick Lamar)",18
"1D2L6MefbXon28PzIk9I3r","Winter","Post Malone ~ 92 Explorer",18
"4gfv0mYZvVXDJNRt8UjA1q","Winter","Jack Harlow ~ 9TH GRADE",18
"2Z8cY4QpZTFUZxCQCpvNe1","Winter","The Beatles ~ All You Need Is Love - Remastered 2009",18
"6myUpr3GDR80Dg3zqNTmmG","Winter","Kid Cudi ~ Another Day",18
"4sebUbjqbcgDSwG6PbSGI0","Winter","Cage The Elephant ~ Come a Little Closer",18
"2NpKgRCZfFb8fVmvk16iMx","Winter","Queen ~ Crazy Little Thing Called Love",18
"2igwFfvr1OAGX9SKDCPBwO","Winter","JAY-Z ~ Empire State Of Mind",18
"4X5f3vT8MRuXF68pfjNte5","Winter","A$AP Rocky ~ F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",18
"6DCZcSspjsKoFjzjrWoCdn","Winter","Drake ~ God's Plan",18
"2aWVaW1p2kUc5yuKwBmRJi","Winter","Jack Harlow ~ I WANNA SEE SOME ASS (feat. jetsonmade)",18
"3oDkdAySo1VQQG0ptV7uwa","Winter","Juice WRLD ~ Lean Wit Me",18
"7Ar4G7Ci11gpt6sfH9Cgz5","Winter","The Doobie Brothers ~ Listen to the Music",18
"2JvzF1RMd7lE3KmFlsyZD8","Winter","J. Cole ~ MIDDLE CHILD",18
"1LmN9SSHISbtp9LoaR5ZVJ","Winter","Maroon 5 ~ Payphone",18
"3s4U7OHV7gnj42VV72eSZ6","Winter","Clean Bandit ~ Rather Be (feat. Jess Glynne)",18
"0wXuerDYiBnERgIpbb3JBR","Winter","Childish Gambino ~ Redbone",18
"4FpfU1O7WCLBnmwu5XAFk4","Winter","Zacari ~ Redemption Interlude",18
"2RiBogNRfulkNf7fVbPOrJ","Winter","Vance Joy ~ Saturday Sun",18
"4BGZF4oLbTL0pWm7C18pbv","Winter","The Weeknd ~ Scared To Live",18
"5VuxWXbt7XENQCtE9TzpTv","Winter","Post Malone ~ Spoil My Night (feat. Swae Lee)",18
"0j2T0R9dR9qdJYsB7ciXhf","Winter","Kanye West ~ Stronger",18
"1eQBEelI2NCy7AUTerX0KS","Winter","Kanye West ~ Ultralight Beam",18
"3B54sVLJ402zGa6Xm4YGNe","Winter","French Montana ~ Unforgettable",18
"3s7MCdXyWmwjdcWh7GWXas","Winter","Kanye West ~ Violent Crimes",18
"41zXlQxzTi6cGAjpOXyLYH","Winter","Billie Eilish ~ idontwannabeyouanymore",18
"4Y6GIje3GErVRIq1Ff5BJq","Fall","Cage The Elephant ~ Black Madonna",17
"0mEdbdeRFQwBhN4xfyIeUM","Fall","Kanye West ~ Can't Tell Me Nothing",17
"2xypqRTnVOL7MjMJ6B79au","Fall","Don Toliver ~ Clap - From Road To Fast 9 Mixtape",17
"2EqlS6tkEnglzr7tkKAAYD","Fall","The Beatles ~ Come Together - Remastered 2009",17
"2PESSRrfGBuDrJ1I7rm8dc","Fall","Kendrick Lamar ~ DUCKWORTH.",17
"6FIsKBZc3EHaTvWndQajIF","Fall","Don Toliver ~ Diva",17
"08bNPGLD8AhKpnnERrAc6G","Fall","Marshmello ~ FRIENDS",17
"1Kp6WFxRzc0sRBmGSgIYat","Fall","Logic ~ Gang Related",17
"1rfofaqEpACxVEHIZBJe6W","Fall","Camila Cabello ~ Havana (feat. Young Thug)",17
"3dhjNA0jGA8vHBQ1VdD6vV","Fall","The Weeknd ~ I Feel It Coming",17
"0Epl79nHvdyTdZRAiWpJah","Fall","Kid Cudi ~ REVOFEV",17
"7BgUsF8L4cMhtBlPzo8den","Fall","The Beatles ~ She's Leaving Home",17
"7clUVcSOtkNWa58Gw5RfD4","Fall","Coldplay ~ Speed of Sound",17
"3UmaczJpikHgJFyBTAJVoz","Fall","Eminem ~ Stan",17
"7iHHxY2NLlJRAmlAmC4ahQ","Fall","Lil Mosey ~ Stuck In A Dream (feat. Gunna)",17
"3G6hD9B2ZHOsgf4WfNu7X1","Fall","Lorde ~ Team",17
"3I0FBDc1c1BLNtXWKVjmFg","Fall","Kendrick Lamar ~ untitled 02 | 06.23.2014.",17
"2xypqRTnVOL7MjMJ6B79au","Spring","Don Toliver ~ Clap - From Road To Fast 9 Mixtape",17
"3fkzH9bTGZfd2UMNajYe1q","Spring","Benny Benassi ~ Electroman (feat. T-Pain) - Clean Radio Edit",17
"0Hf4aIJpsN4Os2f0y0VqWl","Spring","Pitbull ~ Feel This Moment (feat. Christina Aguilera)",17
"6IParsannfwoLCcNSfxQPh","Spring","Pop Smoke ~ For The Night (feat. Lil Baby & DaBaby)",17
"40riOy7x9W7GXjyGp4pjAv","Spring","Eagles ~ Hotel California - 2013 Remaster",17
"23BVgv7HIJkpSkdhjd4Z7t","Spring","Gabriel Antonio ~ I Love the Way",17
"7gSQv1OHpkIoAdUiRLdmI6","Spring","Tom Petty ~ I Won't Back Down",17
"1JIgaRnqtzS7DuGM3hVZU9","Spring","Logic ~ Keanu Reeves",17
"7LcfRTgAVTs5pQGEQgUEzN","Spring","Maroon 5 ~ Moves Like Jagger - Studio Recording From """"The Voice"""" Performance",17
"59dLtGBS26x7kc0rHbaPrq","Spring","B.o.B ~ Nothin' on You (feat. Bruno Mars)",17
"5EOoMWIB9iK4ZpcSex9Ec7","Spring","Bob Seger ~ Old Time Rock & Roll",17
"26Ke3Jpz2WY7sV1Yojgz2p","Spring","Dizaro ~ Sunny Day",17
"5e9TFTbltYBg2xThimr0rU","Spring","Fleetwood Mac ~ The Chain - 2004 Remaster",17
"2bJvI42r8EF3wxjOuDav4r","Spring","Pitbull ~ Time of Our Lives",17
"1gnYyhbQVmPskm6idTMrx3","Spring","Quinn XCII ~ Tourist",17
"2Cd9iWfcOpGDHLz6tVA3G4","Spring","Shakira ~ Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",17
"6vN77lE9LK6HP2DewaN6HZ","Spring","Lil Baby ~ Yes Indeed",17
"3Tc57t9l2O8FwQZtQOvPXK","Spring","Billie Eilish ~ my strange addiction",17
"01Ch5LzVStxCFPKkT1xg6k","Spring","Travis Scott ~ sweet sweet",17
"7lL3MvFWFFSD25pBz72Agj","Summer","J. Cole ~ A Tale of 2 Citiez",17
"68BTFws92cRztMS1oQ7Ewj","Summer","The Beatles ~ All You Need Is Love - Remastered 2009",17
"3jHdKaLCkuNEkWcLVmQPCX","Summer","Tyler, The Creator ~ BEST INTEREST",17
"5lFDtgWsjRJu8fPOAyJIAK","Summer","Drake ~ Back To Back",17
"6eL1ncVDtQHgSm3E288TS7","Summer","Vince Staples ~ Big Fish",17
"41pFyxOpS119Pb8JEzhx0w","Summer","Green Day ~ Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",17
"2nBI3iWLhupR7LyAJ5GGkE","Summer","Kanye West ~ Champions",17
"1f5cbQtDrykjarZVrShaDI","Summer","A Boogie Wit da Hoodie ~ Drowning (feat. Kodak Black)",17
"23luOrEVHMfoX0AhfbQuS6","Summer","Kendrick Lamar ~ FEAR.",17
"0W6I02J9xcqK8MtSeosEXb","Summer","Doja Cat ~ Get Into It (Yuh)",17
"1IIKrJVP1C9N7iPtG6eOsK","Summer","Chris Brown ~ Go Crazy",17
"1kPpge9JDLpcj15qgrPbYX","Summer","Owl City ~ Good Time",17
"23SZWX2IaDnxmhFsSLvkG2","Summer","Kanye West ~ Gorgeous",17
"5orNEFkFG4RP24goF02AuD","Summer","Sunidhi Chauhan ~ Kashmir Main Tu Kanyakumari",17
"7AvprzMsRJpybaalckaT8c","Summer","Juice WRLD ~ Man Of The Year",17
"5gZYpjakt37G3c58FKcQwJ","Summer","Trippie Redd ~ Miss The Rage (feat. Playboi Carti)",17
"6Knv6wdA0luoMUuuoYi2i1","Summer","Flo Rida ~ My House",17
"5mCPDVBb16L4XQwDdbRUpz","Summer","Drake ~ Passionfruit",17
"1kMuU3TNQvHbqvXCWBodmP","Summer","Lil Wayne ~ Right Above It",17
"5MMLS3xm12D7N26xlfFApr","Summer","Bruno Mars ~ Runaway Baby",17
"5QO79kh1waicV47BqGRL3g","Summer","The Weeknd ~ Save Your Tears",17
"3gJDgenxLephg09x86IxPs","Summer","Joey Bada$$ ~ TEMPTATION",17
"0tkBOcK7oRVXQJY97zzSvr","Summer","Cage The Elephant ~ Telescope",17
"4iYRa2btalAzPZoSYfROqF","Summer","Kendrick Lamar ~ XXX. FEAT. U2.",17
"2AGUFka8kBWCM47h5uTlDb","Summer","Travis Scott ~ lose",17
"0ECs7wpW9157Tk5yBUGbE0","Winter","Kendrick Lamar ~ Alright",17
"7BKUWh5sdtdS17crohRe4L","Winter","Logic ~ Black SpiderMan",17
"0BCPKOYdS2jbQ8iyB56Zns","Winter","Coldplay ~ Clocks",17
"1m8WpLYXEiNVZchsWEcCSy","Winter","Miguel ~ Come Through and Chill (feat. J. Cole & Salaam Remi)",17
"6jiwr6xTHqjdun5d3cEwXV","Winter","Kid Cudi ~ Elsie's Baby Boy (flashback)",17
"6XkuklKiHYVTlVvWlTgQYP","Winter","Kid Cudi ~ Erase Me - Main",17
"13QU8HBEBaSTZGq1HzQe9S","Winter","Don Toliver ~ Euphoria (feat. Travis Scott & Kaash Paige)",17
"4BP3uh0hFLFRb5cjsgLqDh","Winter","Creedence Clearwater Revival ~ Fortunate Son",17
"7BxpObs6K7Yio5lVb3sMYX","Winter","Lil Mosey ~ G Walk (with Chris Brown)",17
"1VY2incfH4TLT9PCbot6lj","Winter","Labh Janjua ~ London Thumakda (From """"Queen"""")",17
"7rC5Pl8rQSX4myONQHYPBK","Winter","Drake ~ Mob Ties",17
"6nek1Nin9q48AVZcWs9e9D","Winter","Coldplay ~ Paradise",17
"0Epl79nHvdyTdZRAiWpJah","Winter","Kid Cudi ~ REVOFEV",17
"7clUVcSOtkNWa58Gw5RfD4","Winter","Coldplay ~ Speed of Sound",17
"2qwYI0iwHZbFXZzq0QGgMP","Winter","Ansel Elgort ~ You Can Count On Me",17
"4Qd0ojqwezaDyHpZWlhQt5","Fall","The Beatles ~ A Day In The Life",16
"4MXhiYIRDMGAuvZc5IFTwC","Fall","Travis Scott ~ ASTROTHUNDER",16
"1LV5cAo02H8h5YlZNcjULM","Fall","Bryson Tiller ~ Always Forever",16
"7lzIBydf6O8kgXeDcqjAAa","Fall","Bryson Tiller ~ Been That Way",16
"09mEdoA6zrmBPgTEN5qXmN","Fall","The Weeknd ~ Call Out My Name",16
"1y4jsQt7MjnZhiD1L6qFBC","Fall","Sub Urban ~ Cradles",16
"7pBrj5rt4SSxXwFKOyZfHR","Fall","Absofacto ~ Dissolve",16
"3FtYbEfBqAlGO46NUDQSAt","Fall","MGMT ~ Electric Feel",16
"6XkuklKiHYVTlVvWlTgQYP","Fall","Kid Cudi ~ Erase Me - Main",16
"50iiDJGpAPdr2VTrz999XA","Fall","The Weeknd ~ House Of Balloons / Glass Table Girls",16
"3x4I4nRuZp5NdtGvCPw6Ms","Fall","Childish Gambino ~ IV. Sweatpants",16
"2MLHyLy5z5l5YRp7momlgw","Fall","Weezer ~ Island In The Sun",16
"10pNLTLW8QHp0FbhjA0ejS","Fall","The Beatles ~ Lucy In The Sky With Diamonds",16
"6hPSal3ragmfUt1I5mKZjn","Fall","Kid Cudi ~ Mojo So Dope",16
"745H5CctFr12Mo7cqa1BMH","Fall","The Temptations ~ My Girl",16
"4cAgkb0ifwn0FSHGXnr4F6","Fall","Kanye West ~ New Slaves",16
"4PhsKqMdgMEUSstTDAmMpg","Fall","The Weeknd ~ Often",16
"3xKsf9qdS1CyvXSMEid6g8","Fall","Frank Ocean ~ Pink + White",16
"4dVpf9jZjcORqGTLUaeYj9","Fall","A$AP Ferg ~ Plain Jane",16
"3UDmHZcBTQp8Iu8droNtUl","Fall","The Beatles ~ Revolution - Remastered 2009",16
"2Z8WuEywRWYTKe1NybPQEW","Fall","Twenty One Pilots ~ Ride",16
"7KA4W4McWYRpgf0fWsJZWB","Fall","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",16
"5CFJRZRq6sdKKtRwNPWbYv","Fall","Kid Cudi ~ Show Out (with Skepta & Pop Smoke)",16
"0pQskrTITgmCMyr85tb9qq","Fall","David Bowie ~ Starman - 2012 Remaster",16
"7h2nmmoWDi2UpfYKLKWLYB","Fall","Rex Orange County ~ Sunflower",16
"5e9TFTbltYBg2xThimr0rU","Fall","Fleetwood Mac ~ The Chain - 2004 Remaster",16
"3Rpl6yBjkVFgaYmw9HKqMu","Fall","Veorra ~ The City",16
"1OmcAT5Y8eg5bUPv9qJT4R","Fall","Post Malone ~ rockstar",16
"1Is8hGpkGMiePASAxBluxM","Spring","Baby Keem ~ 16",16
"3e7Y6sfFlIdBMJhX7wpqVO","Spring","Logic ~ 44 More",16
"6x0QNM6f0C2JEjK0hFF8Ca","Spring","Roddy Ricch ~ Big Stepper",16
"3yrSvpt2l1xhsV9Em88Pul","Spring","Van Morrison ~ Brown Eyed Girl",16
"2nBI3iWLhupR7LyAJ5GGkE","Spring","Kanye West ~ Champions",16
"21jGcNKet2qwijlDFuPiPb","Spring","Post Malone ~ Circles",16
"4sebUbjqbcgDSwG6PbSGI0","Spring","Cage The Elephant ~ Come a Little Closer",16
"7kAykEQsPsC67ML8qQmOSW","Spring","OneRepublic ~ Dream",16
"3FtYbEfBqAlGO46NUDQSAt","Spring","MGMT ~ Electric Feel",16
"6QgjcU0zLnzq5OrUoSZ3OK","Spring","Portugal. The Man ~ Feel It Still",16
"3DamFFqW32WihKkTVlwTYQ","Spring","Owl City ~ Fireflies",16
"4FNjeBwD1xWxMPi3H5G5lb","Spring","Dannic ~ Flare - Orginal Mix",16
"5tVA6TkbaAH9QMITTQRrNv","Spring","Tom Petty ~ Free Fallin'",16
"0aym2LBJBk9DAYuHHutrIl","Spring","The Beatles ~ Hey Jude - Remastered 2015",16
"0MsrWnxQZxPAcov7c74sSo","Spring","Green Day ~ Holiday / Boulevard of Broken Dreams",16
"4tQcyj5488alHT1ZgFduzn","Spring","Kendrick Lamar ~ How Much A Dollar Cost",16
"4oFtLSgHyZPNYDCcANhTnO","Spring","Kendrick Lamar ~ Institutionalized",16
"75NhhYjHO43mvZgYtnXgti","Spring","Avicii ~ Lonely Together (feat. Rita Ora)",16
"393MDhe62s8hbH8ETrlxe5","Spring","Kid Cudi ~ Mr. Rager",16
"4Q34FP1AT7GEl9oLgNtiWj","Spring","21 Savage ~ Mr. Right Now (feat. Drake)",16
"0fX4oNGBWO3dSGUZcVdVV2","Spring","Kendrick Lamar ~ N95",16
"6LyAwkJsHlW7RQ8S1cYAtM","Spring","Metro Boomin ~ Overdue (with Travis Scott)",16
"71gR0M399Zl2VGcxpm68dd","Spring","Old Man Canyon ~ Phantoms and Friends",16
"5MMLS3xm12D7N26xlfFApr","Spring","Bruno Mars ~ Runaway Baby",16
"4PXqTastDY8zNGwYsGlsbd","Spring","Baby Keem ~ TOP RAMEN",16
"0XOKietGW4PXK4hs4jyfpO","Spring","Jack Harlow ~ WALK IN THE PARK",16
"1HFfMOxCAT4GAwaPfCdmUs","Spring","Mr. Probz ~ Waves - Robin Schulz Radio Edit",16
"02rdXe0KhMe8p6ZHzYtuw0","Spring","Baby Keem ~ lost souls (with Brent Faiyaz)",16
"4s2BWgnSQ9NZiOQM4PP4HB","Summer","Logic ~ 44 Bars",16
"5cXg9IQS34FzLVdHhp7hu7","Summer","Kendrick Lamar ~ Big Shot (with Travis Scott)",16
"22VdIZQfgXJea34mQxlt81","Summer","The Weeknd ~ Can't Feel My Face",16
"2RRFTLIglxHgAYQzsSLI4Y","Summer","Kanye West ~ Coldest Winter",16
"6bdpj89aYEBjhpsenXAsmO","Summer","A.R. Rahman ~ Enna Sona",16
"7zJld1LpGmLsPt8IGOc0KL","Summer","Jack Harlow ~ HEAVY HITTER",16
"5DSr1NMci58MEgS20vivSL","Summer","G-Eazy ~ Let's Get Lost (feat. Devon Baldwin)",16
"1e1JKLEDKP7hEQzJfNAgPl","Summer","Playboi Carti ~ Magnolia",16
"1Qie4j0lIGN28PzGKeajCO","Summer","Kid Cudi ~ Mr. Rager",16
"3XyFQxpSlGowWpZkIn3ISA","Summer","Vishal Dadlani ~ One Two Three Four (Get On The Dance Floor)",16
"2zzxI9ZkB5Xjfd76kfzZGG","Summer","Baby Keem ~ Opinions",16
"7w87IxuO7BDcJ3YUqCyMTT","Summer","Foster The People ~ Pumped Up Kicks",16
"18vXApRmJSgQ6wG2ll9AOg","Summer","Polo G ~ RAPSTAR",16
"0wXuerDYiBnERgIpbb3JBR","Summer","Childish Gambino ~ Redbone",16
"02LAK7qT1wya0klSeNO96f","Summer","Kanye West ~ RoboCop",16
"45sDIKapDyxPl307QpEAwl","Summer","Far East Movement ~ Rocketeer",16
"7foypmc7KZyU716Yv63BPe","Summer","Huncho Jack ~ Saint",16
"2RiBogNRfulkNf7fVbPOrJ","Summer","Vance Joy ~ Saturday Sun",16
"3drdWsJKiVCSQ2gKhd9BDT","Summer","Kendrick Lamar ~ Savior",16
"4wCmqSrbyCgxEXROQE6vtV","Summer","Gotye ~ Somebody That I Used To Know",16
"1py4qzrEEkOvU8uTHYLuOW","Summer","Logic ~ Super Mario World",16
"25cpRxb47fmjRUZ2QUN2Qt","Summer","Jason Derulo ~ Whatcha Say",16
"1Is8hGpkGMiePASAxBluxM","Winter","Baby Keem ~ 16",16
"4bb94wZVF1cX66vQjNeJTX","Winter","Selena Gomez ~ A Sweeter Place (feat. Kid Cudi)",16
"69uxyAqqPIsUyTO8txoP2M","Winter","Coldplay ~ Adventure of a Lifetime",16
"6scpNkWEmUxmKY7nYjVLsX","Winter","Travis Scott ~ Apple Pie",16
"0dWOFwdXrbBUYqD9DLsoyK","Winter","BROCKHAMPTON ~ BLEACH",16
"6WSBZroxQaO3FYEpT2ACFH","Winter","Kid Cudi ~ Baptized In Fire",16
"4IIuCotvqijraSdnVLaFnM","Winter","Kid Cudi ~ Beautiful Trip",16
"6nO3tr47nr2P7f3hXb8JIo","Winter","NAV ~ Champion (feat. Travis Scott)",16
"6HZILIRieu8S0iqY8kIKhj","Winter","Kendrick Lamar ~ DNA.",16
"5NQYyej46WQkgCbnzGD21W","Winter","The Beatles ~ Dear Prudence - Remastered 2009",16
"1kEINOBYcSCQ5RwkP65g2A","Winter","Eric Bellinger ~ Drive By",16
"6bdpj89aYEBjhpsenXAsmO","Winter","A.R. Rahman ~ Enna Sona",16
"4EAV2cKiqKP5UPZmY6dejk","Winter","Logic ~ Everyday",16
"343YBumqHu19cGoGARUTsd","Winter","Drake ~ Fake Love",16
"3HlK8txWAdtKMrbsqX40pl","Winter","Mac DeMarco ~ Freaking Out the Neighborhood",16
"0TCnOEVeLQMXOUrpPlM7uY","Winter","Rae Sremmurd ~ Guatemala - From Swaecation",16
"4pbG9SUmWIvsROVLF0zF9s","Winter","The Beatles ~ I Want To Hold Your Hand - Remastered 2015",16
"1kxeWHF9PrCVZHvVskv8lg","Winter","Kanye West ~ Love Lockdown",16
"4q8ce3VGQzroZzwrRhRwKf","Winter","Olympic Ayres ~ Magic",16
"3xby7fOyqmeON8jsnom0AT","Winter","Travis Scott ~ Nightcrawler (feat. Swae Lee & Chief Keef)",16
"5vlEg2fT4cFWAqU5QptIpQ","Winter","Iyaz ~ Replay",16
"0qRR9d89hIS0MHRkQ0ejxX","Winter","Daryl Hall & John Oates ~ Rich Girl",16
"45sDIKapDyxPl307QpEAwl","Winter","Far East Movement ~ Rocketeer",16
"4nuAslShoN77tq12fzwjUq","Winter","Kid Cudi ~ Sad People",16
"7foypmc7KZyU716Yv63BPe","Winter","Huncho Jack ~ Saint",16
"2InNHqO69Nu6lH8169ncxR","Winter","Jack Harlow ~ Same Guy (feat. Adam Levine)",16
"26Ke3Jpz2WY7sV1Yojgz2p","Winter","Dizaro ~ Sunny Day",16
"1TfqLAPs4K3s2rJMoCokcS","Winter","Eurythmics ~ Sweet Dreams (Are Made of This) - Remastered",16
"1wJRveJZLSb1rjhnUHQiv6","Winter","A Boogie Wit da Hoodie ~ Swervin (feat. 6ix9ine)",16
"1mSClObliRtgPVT399COQH","Winter","Queen ~ Under Pressure",16
"48RN2EOOyG2Gs5Pyla7ZJj","Winter","Drake ~ Worst Behavior",16
"5IdrsGhB8D7RwNwGra9V6i","Winter","blackbear ~ chateau",16
"2Fw5S2gaOSZzdN5dFoC2dj","Fall","Kendrick Lamar ~ A.D.H.D",15
"2jst5B18Q3PN3rwwIfnAgp","Fall","The Weeknd ~ Belong To The World",15
"0VjIjW4GlUZAMYd2vXMi3b","Fall","The Weeknd ~ Blinding Lights",15
"1ynmMEK1fkyiZ6Z6F3ThEt","Fall","The J. Geils Band ~ Centerfold",15
"21jGcNKet2qwijlDFuPiPb","Fall","Post Malone ~ Circles",15
"4356Typ82hUiFAynbLYbPn","Fall","Usher ~ DJ Got Us Fallin' In Love (feat. Pitbull)",15
"29b2b96jozyD9GPCkOrVLs","Fall","The Beatles ~ Day Tripper - Remastered 2015",15
"5075foWfaIxJZr3hGMopXO","Fall","Kris Wu ~ Deserve (feat. Travis Scott)",15
"3cjF2OFRmip8spwZYQRKxP","Fall","Drake ~ Feel No Ways",15
"5bcTCxgc7xVfSaMV3RuVke","Fall","Calvin Harris ~ Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",15
"62PaSfnXSMyLshYJrlTuL3","Fall","Adele ~ Hello",15
"4mKlzy0qaK1c2Qw5e2VqpF","Fall","Queen ~ Killer Queen",15
"5J4ZkQpzMUFojo1CtAZYpn","Fall","Ariana Grande ~ Love Me Harder",15
"4gbVRS8gloEluzf0GzDOFc","Fall","Maroon 5 ~ Maps",15
"0dbTQYW3Ad1FTzIA9t90E8","Fall","Lil Wayne ~ Mona Lisa (feat. Kendrick Lamar)",15
"2AYEOC02WLhUiOoaig2SEH","Fall","Fitz and The Tantrums ~ Out of My League",15
"4KaIJ1FWXUoAAnOts1YWjD","Fall","Calvin Harris ~ Prayers Up (feat. Travis Scott & A-Trak)",15
"3FDrI0FLKzrYQiWxPhqV2W","Fall","Calvin Harris ~ Rollin (feat. Future & Khalid)",15
"3EYOJ48Et32uATr9ZmLnAo","Fall","The Police ~ Roxanne",15
"7foypmc7KZyU716Yv63BPe","Fall","Huncho Jack ~ Saint",15
"1Pyxh8ERS8aouSSOQVvVsz","Fall","Bryce Vine ~ Sour Patch Kids",15
"6uBhi9gBXWjanegOb2Phh0","Fall","Zedd ~ Stay",15
"0j2T0R9dR9qdJYsB7ciXhf","Fall","Kanye West ~ Stronger",15
"7JJmb5XwzOO8jgpou264Ml","Fall","Shawn Mendes ~ There's Nothing Holdin' Me Back",15
"5hfpu8saHLGedbHRtNCYjm","Fall","Machine Gun Kelly ~ Trap Paris (feat. Quavo & Ty Dolla $ign)",15
"3b30Kdm3nKrD352zEPCAda","Fall","The Weeknd ~ Wanderlust",15
"5DZwnLxHjWTZaz9jOpRhxb","Fall","AJR ~ Weak",15
"2RnPATK99oGOZygnD2GTO6","Fall","The Beatles ~ With A Little Help From My Friends - Remastered 2009",15
"5IdrsGhB8D7RwNwGra9V6i","Fall","blackbear ~ chateau",15
"0PJIbOdMs3bd5AT8liULMQ","Fall","Jeremih ~ oui",15
"1D2L6MefbXon28PzIk9I3r","Spring","Post Malone ~ 92 Explorer",15
"5cXg9IQS34FzLVdHhp7hu7","Spring","Kendrick Lamar ~ Big Shot (with Travis Scott)",15
"4sNG6zQBmtq7M8aeeKJRMQ","Spring","Declan McKenna ~ Brazil",15
"2LTlO3NuNVN70lp2ZbVswF","Spring","Kendrick Lamar ~ FEEL.",15
"75izAeHlGuOgA865CFDyIv","Spring","Kendrick Lamar ~ For Free? - Interlude",15
"4BP3uh0hFLFRb5cjsgLqDh","Spring","Creedence Clearwater Revival ~ Fortunate Son",15
"1kPpge9JDLpcj15qgrPbYX","Spring","Owl City ~ Good Time",15
"23SZWX2IaDnxmhFsSLvkG2","Spring","Kanye West ~ Gorgeous",15
"2H1047e0oMSj10dgp7p2VG","Spring","Black Eyed Peas ~ I Gotta Feeling",15
"2qOm7ukLyHUXWyR4ZWLwxA","Spring","Ice Cube ~ It Was A Good Day",15
"50kpGaPAhYJ3sGmk6vplg0","Spring","Justin Bieber ~ Love Yourself",15
"5EYi2rH4LYs6M21ZLOyQTx","Spring","Rex Orange County ~ Loving Is Easy (feat. Benny Sings)",15
"3WcC6NH9J77xPEvj1SOL7z","Spring","Future ~ March Madness",15
"5GxnROd93Y7NGt2ci0TwBw","Spring","Yung Gravy ~ Mr. Clean",15
"5O2P9iiztwhomNh8xkR9lJ","Spring","One Direction ~ Night Changes",15
"7Ct3wqpGLbNrrG617S00B3","Spring","JAY-Z ~ No Church In The Wild",15
"6Q97WUFu7QrLr85Nct7iOT","Spring","Moxie Raia ~ On My Mind (feat. Pusha T)",15
"23bOfmnZiN42pB1frXNyak","Spring","Joey Bada$$ ~ Paper Trail$",15
"5aqUqSq0SqGBAqEn27PEzc","Spring","Kanye West ~ Pure Souls",15
"3ojTJaonfkL96iIWa47SU3","Spring","Chris Brown ~ Questions",15
"1nRTH500HbZX8PYwT4ZMby","Spring","Childish Gambino ~ Retro (Rough)",15
"3FDrI0FLKzrYQiWxPhqV2W","Spring","Calvin Harris ~ Rollin (feat. Future & Khalid)",15
"4SeE2RMYotbYBtc9zQ225k","Spring","Selena Gomez ~ Same Old Love Remix",15
"7w0BSw2zbz5k2YY7FOAsSm","Spring","Don Toliver ~ Situation",15
"1fewSx2d5KIZ04wsooEBOz","Spring","Metro Boomin ~ Space Cadet (feat. Gunna)",15
"7clUVcSOtkNWa58Gw5RfD4","Spring","Coldplay ~ Speed of Sound",15
"3UmaczJpikHgJFyBTAJVoz","Spring","Eminem ~ Stan",15
"39Yp9wwQiSRIDOvrVg7mbk","Spring","THE SCOTTS ~ THE SCOTTS",15
"5aXgz1oKK8Q9z9xvTmSnrO","Spring","Trippie Redd ~ Topanga",15
"3pndPhlQWjuSoXhcIIdBjv","Spring","Russ ~ What They Want",15
"1W4qc7UnAuRmT93W8Ad1t1","Spring","Joey Bada$$ ~ World Domination",15
"7hDVYcQq6MxkdJGweuCtl9","Spring","Billie Eilish ~ ocean eyes",15
"0uxSUdBrJy9Un0EYoBowng","Summer","Lil Uzi Vert ~ 20 Min",15
"3F2XxZ8aFAHxYhTeTsIiNZ","Summer","Kanye West ~ Believe What I Say",15
"09mEdoA6zrmBPgTEN5qXmN","Summer","The Weeknd ~ Call Out My Name",15
"7u90MSvVyEjL0c8icaE7jl","Summer","Logic ~ Contra",15
