"Album","Plays","Songs","Artist","First Listen","Plays Per Song"
"Movie Music",1,1,"Nafe Smallz","2020-12-12",1
"Moving Pictures",1,1,"Rush","2021-02-22",1
"Mr. Nicky's World History Songs",1,1,"Mr. Nicky","2022-12-09",1
"MrBeast",1,1,"Zigz Gaud","2022-01-09",1
"Mrs. Whoever / Something in the Water",1,1,"Saba","2021-05-31",1
"Mud Music 2 Reloaded",1,1,"Peezy","2022-02-14",1
"Mudhal Iravu (Original Motion Picture Soundtrack)",1,1,"P. Jayachandran","2021-08-30",1
"Mundhanai Mudichu (Original Motion Picture Soundtrack)",1,1,"Ilaiyaraaja","2021-09-06",1
"My Best Collection - Anuradha Paudwal",1,1,"Anuradha Paudwal","2020-09-18",1
"My Boo",1,1,"Ghost Town DJs","2022-09-30",1
"My Eyes",1,1,"Sada Baby","2022-02-14",1
"My Favorite Things",1,1,"John Coltrane","2021-02-02",1
"My Head Is An Animal",1,1,"Of Monsters and Men","2020-05-18",1
"My Heart Is Cold",1,1,"Bad History","2022-12-09",1
"My Own Paradise",1,1,"Tobu","2021-03-10",1
"My Stick",1,1,"Bad Lip Reading","2022-12-09",1
"My Type (feat. City Girls & Jhene Aiko)",1,1,"Saweetie","2022-01-22",1
"MyBoi",1,1,"Billie Eilish","2019-04-21",1
"NO NAME",1,1,"NF","2018-02-01",1
"NO TRENDS",1,1,"Mike Dimes","2022-03-01",1
"NOTHIN",1,1,"Problem","2021-04-30",1
"Naadodigal (Original Motion Picture Soundtrack)",1,1,"Sundar C. Babu","2021-10-03",1
"Naan Avanillai (Original Motion Picture Soundtrack)",1,1,"Naresh Iyer","2021-10-06",1
"Naanayam (Original Motion Picture Soundtrack)",1,1,"James Vasanthan","2021-10-06",1
"Nadaswaram - Evergreen Classical Hits",1,1,"Mambalam M.K.S. Siva","2021-02-03",1
"Nagoya Nights",1,1,"Kid Taro","2020-11-27",1
"Naoko",1,1,"Tom Doolie","2020-11-26",1
"Napkins",1,1,"RIZ LA VIE","2020-11-28",1
"Narco",1,1,"Blasterjaxx","2022-09-17",1
"Nascar Dashcar",1,1,"LUCKI","2021-03-22",1
"Natural Healing",1,1,"Kazam","2020-11-27",1
"Natural Release",1,1,"Brent Faiyaz","2020-11-22",1
"Nautica",1,1,"Saib","2020-11-27",1
"Naveena Saraswathi Sabatham",1,1,"Chinmayi","2021-10-03",1
"Navratri Special, Vol. 1",1,1,"Lata Mangeshkar","2021-01-28",1
"Ned Flanders (feat. A$AP Ferg)",1,1,"MadeinTYO","2021-05-04",1
"Need To Be",1,1,"Sweatson Klank","2022-04-25",1
"Need U (100%) [feat. A*M*E]",1,1,"Duke Dumont","2016-05-01",1
"Nef The Pharaoh",1,1,"Nef The Pharaoh","2021-11-16",1
"Neil Young Archives Vol. I (1963 - 1972)",1,1,"Crosby, Stills, Nash & Young","2020-10-24",1
"Nena",1,1,"Nena","2019-10-10",1
"Nena Trampa",1,1,"Cazzu","2022-06-05",1
"Neotheater",1,1,"AJR","2021-02-11",1
"Nest Egg",1,1,"Glimlip","2022-04-26",1
"Neva Cared",1,1,"Polo G","2019-11-02",1
"Never Sleep",1,1,"NAV","2022-08-03",1
"New Age Norms 3",1,1,"Cold War Kids","2022-02-11",1
"New Freezer (feat. Kendrick Lamr)",1,1,"Rich The Kid","2018-02-25",1
"New House",1,1,"Rex Orange County","2022-06-01",1
"New Money (with 21 Savage)",1,1,"Calvin Harris","2022-07-01",1
"New Orleans",1,1,"DelMar","2022-09-01",1
"New To You (with Normani, Tinashe, & Offset)",1,1,"Calvin Harris","2022-07-29",1
"New music",1,1,"Don Philippe","2022-04-26",1
"Niagara Falls",1,1,"Zaps","2020-11-26",1
"Nice To Meet U",1,1,"Jazzy James","2022-04-26",1
"Night Emotions",1,1,"DLJ","2021-12-09",1
"Night Like This (The Remixes)",1,1,"Laidback Luke","2016-04-29",1
"Night Shades",1,1,"Cobra Starship","2022-06-26",1
"Night calls",1,1,"Kubuch","2022-04-25",1
"Nightflight to Venus",1,1,"Boney M.","2021-09-05",1
"No Angel",1,1,"Dido","2017-12-14",1
"No Cap (feat. Rich The Kid)",1,1,"83 Babies","2019-08-09",1
"No Diet",1,1,"Digga D","2020-12-12",1
"No Frauds",1,1,"Nicki Minaj","2017-05-30",1
"No Gravity",1,1,"Shontelle","2022-09-28",1
"No Limit REMIX (feat. A$AP Rocky, French Montana, Juicy J & Belly)",1,1,"G-Eazy","2017-12-14",1
"No Maidens",1,1,"Crispy Concords","2022-12-09",1
"No Matter Where You Are",1,1,"Us The Duo","2022-09-28",1
"No Money",1,1,"Galantis","2022-09-17",1
"No Rest for the Wicked",1,1,"Helix","2020-02-02",1
"No Role Modelz",1,1,"2015 Dynamo Hitz","2017-09-30",1
"No Ruski Pop",1,1,"Uamee","2022-12-09",1
"No Sleep",1,1,"DJ ESCO","2022-01-23",1
"No Stranger to Shame",1,1,"Uncle Kracker","2022-06-29",1
"Nobody But You",1,1,"Birds Of The West","2021-02-17",1
"Northern Lights-Southern Cross",1,1,"The Band","2020-07-14",1
"Nos Comemos (feat. Ozuna)",1,1,"Tiago PZK","2022-06-05",1
"Nostalgia: Beats of 2008 - 2020",1,1,"Beatchild","2021-02-14",1
"Nostalgic Echoes",1,1,"Snorlads","2022-04-25",1
"Not Your Fault",1,1,"Satyr","2022-04-26",1
"Nothing Really Matters",1,1,"Mr. Probz","2022-04-12",1
"Now You Know",1,1,"Chanel West Coast","2017-07-13",1
"Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course",1,1,"JAY-Z","2022-10-23",1
"Number Ones",1,1,"Michael Jackson","2022-12-31",1
"Nursery Rhyme Classics: Baby Einstein Classics, Vol. 4",1,1,"The Baby Einstein Music Box Orchestra","2022-09-09",1
"OCC ROCKS",1,1,"Kansas","2020-05-16",1
"OCD (with Dwn2earth)",1,1,"Logic","2019-10-25",1
"OFFICIALLVA Neological Enterprises (ONE Theme Song) [feat. CHIMERIX & ONE]",1,1,"Vonn the Pariah","2022-12-09",1
"OUR TWENTY FOR",1,1,"WINNER","2017-12-04",1
"Oasis",1,1,"Glimlip","2022-04-26",1
"Oceangrown",1,1,"B-Side","2020-10-30",1
"Och som vanligt hander det nagot hemskt",1,1,"Veronica Maggio","2022-05-21",1
"Odd Meter Groove",1,1,"The BREED","2020-11-27",1
"Ode to a Conversation Stuck in Your Throat",1,1,"Del Water Gap","2021-07-29",1
"Often",1,1,"The Weeknd","2018-05-09",1
"Oh Wonder",1,1,"Oh Wonder","2021-03-10",1
"Oh, Pretty Woman",1,1,"Roy Orbison","2019-09-25",1
"Okay",1,1,"Downtown Owl","2020-11-27",1
"Okou Gnakouri",1,1,"Kaaris","2017-08-10",1
"Old Friends",1,1,"King Harvest","2021-03-27",1
"Old School Hyphy (feat. Nef the Pharaoh)",1,1,"Corn","2022-02-14",1
"Oldschool",1,1,"Nena","2019-10-10",1
"Olyan szep vagy",1,1,"Csizmazia Etel","2019-10-17",1
"On Air - Live At The BBC",1,1,"The Beatles","2018-12-03",1
"On Me",1,1,"Lil Baby","2022-01-24",1
"On My Way",1,1,"RINZ.","2021-07-27",1
"On the Other Hand - All the Number Ones",1,1,"Randy Travis","2020-03-18",1
"On the Run",1,1,"Young Thug","2022-05-18",1
"Once In a While",1,1,"Timeflies","2016-04-28",1
"One Day It'll All Make Sense",1,1,"Common","2020-10-31",1
"One Day It's Over",1,1,"less.people","2021-04-22",1
"One For The Road",1,1,"Arctic Monkeys","2022-09-15",1
"One Note",1,1,"Nometronn","2021-07-27",1
"One Step At A Time",1,1,"George Strait","2020-03-18",1
"One Wild Night 2001",1,1,"Bon Jovi","2019-02-23",1
"Onka's Big Moka",1,1,"Toploader","2022-10-23",1
"Online Mall Music",1,1,"less.people","2021-12-09",1
"Only A Lad",1,1,"Oingo Boingo","2022-11-05",1
"Only Wanna Be With You",1,1,"Samm Henshaw","2022-08-10",1
"Only Way Is Up",1,1,"K CAMP","2020-11-22",1
"Open Fire (feat. Daniel Johns)",1,1,"SLUMBERJACK","2016-05-01",1
"Origins",1,1,"Imagine Dragons","2022-04-27",1
"Oro Salsero",1,1,"Lalo Rodriguez","2022-12-28",1
"Osmose",1,1,"IVE","2020-11-27",1
"Oso Different",1,1,"MarMar Oso","2019-12-11",1
"Otherside Of America",1,1,"Meek Mill","2021-03-15",1
"Our Life Pictured",1,1,"BluntOne","2022-04-25",1
"Out Of My Hands (feat. Oddisee)",1,1,"GR?Y","2020-10-31",1
"Out Tha Mud",1,1,"Roddy Ricch","2019-09-22",1
"Out the Blue",1,1,"Sainte","2022-09-01",1
"Outside Today",1,1,"YoungBoy Never Broke Again","2018-04-08",1
"Over",1,1,"Drake","2020-05-09",1
"Over The Top",1,1,"Mountain","2020-10-04",1
"Over The Top (feat. Drake)",1,1,"Smiley","2021-07-29",1
"Overgrown",1,1,"Joyce Wrice","2022-12-06",1
"Overgrowth",1,1,"Toby Schay","2020-11-27",1
"Overtime EP",1,1,"Cash Cash","2016-04-27",1
"PARTYNEXTDOOR TWO",1,1,"PARTYNEXTDOOR","2020-11-22",1
"PARTYPACK",1,1,"PARTYNEXTDOOR","2020-11-22",1
"PLAYBOI 4L",1,1,"youngnys","2022-08-10",1
"POCKET ROCKET",1,1,"Cochise","2021-09-11",1
"POETRY JAM (feat. Foggieraw)",1,1,"Ciscero","2020-10-31",1
"Pack It",1,1,"L One","2020-11-27",1
"Padagotti (Original Motion Picture Soundtrack)",1,1,"T. M. Soundararajan","2021-08-30",1
"Padron Peppers",1,1,"Burrito Eats","2022-04-25",1
"Painting Pictures",1,1,"Kodak Black","2019-09-28",1
"Palettes",1,1,"Dream Easy Collective","2020-10-31",1
"Panama",1,1,"Quinn XCII","2021-02-11",1
"Panic",1,1,"Sheff G","2021-04-27",1
"Papillon",1,1,"elmo","2021-02-17",1
"Paradise PD (Music from the Netflix Original Series)",1,1,"The Cast of Paradise PD","2022-12-09",1
"Paramore",1,1,"Paramore","2022-12-14",1
"Paranoia: A True Story",1,1,"Dave East","2022-10-28",1
"Partner",1,1,"Wajid","2021-11-20",1
"Party Rock",1,1,"LMFAO","2022-01-30",1
"Passion Like Fire",1,1,"Tamia","2022-09-28",1
"Patek",1,1,"Ryler Smith","2020-10-31",1
"Patience",1,1,"Sammy Shiblaq","2019-09-20",1
"Patience (feat. YUNGBLUD & Polo G)",1,1,"KSI","2021-05-30",1
"Peacemaker",1,1,"Salva","2022-05-16",1
"Peach",1,1,"Glimlip","2021-12-09",1
"Pee Pee Poo Poo",1,1,"Baby Kata","2022-12-09",1
"Pellucidity",1,1,"Yaima","2021-02-21",1
"Peso",1,1,"A$AP Rocky","2022-06-04",1
"Phase II",1,1,"Bill & Pecker","2021-02-14",1
"Phineas and Ferb: Across the 1st and 2nd Dimensions",1,1,"Dr. Doofenshmirtz","2022-12-09",1
"Phone Numbers",1,1,"Dominic Fike","2022-02-18",1
"Phone Won't Charge",1,1,"Ivan Ave","2020-10-31",1
"Piano Man",1,1,"Billy Joel","2019-01-28",1
"Pinkerton",1,1,"Weezer","2022-04-15",1
"Pints Bricks",1,1,"Luxury Tax","2021-03-29",1
"Plastic Beach",1,1,"Gorillaz","2016-04-20",1
"Play Deep",1,1,"The Outfield","2022-09-02",1
"Play Your Role",1,1,"Cyrax","2020-02-26",1
"Player's Blues",1,1,"Living Room","2021-07-27",1
"Playlist: The Very Best Of Mary Chapin Carpenter",1,1,"Mary Chapin Carpenter","2020-03-18",1
"Plaza",1,1,"Eric Reprid","2019-12-14",1
"Please Come Home for Christmas / Funky New Year",1,1,"Eagles","2022-12-08",1
"Plenty Times",1,1,"Jr. Wellness","2020-11-27",1
"Poison",1,1,"Brent Faiyaz","2020-11-22",1
"Poison Kiss",1,1,"The Last Goodnight","2022-10-08",1
"Polish Toilet",1,1,"Ralph Jet","2022-12-09",1
"Politickin",1,1,"Syrup","2020-10-31",1
"Polo Beats",1,1,"Cookin Soul","2021-07-27",1
"Polska",1,1,"Alan Aztec","2022-12-09",1
"Poomani",1,1,"Ilaiyaraaja","2021-09-02",1
"Portamento",1,1,"The Drums","2022-07-21",1
"Portrait in Love",1,1,"Rook1e","2021-12-09",1
"Post Malone (feat. RANI)",1,1,"Sam Feldt","2022-09-10",1
"Potion (with Dua Lipa & Young Thug)",1,1,"Calvin Harris","2022-05-27",1
"PradadaBang",1,1,"IDK","2021-09-11",1
"Pray for Paris",1,1,"Westside Gunn","2021-04-29",1
"Pressure",1,1,"Osibih","2019-09-25",1
"Pretty Girl",1,1,"Maggie Lindemann","2018-01-06",1
"Print Money",1,1,"Jreg","2022-12-09",1
"Private Eyes",1,1,"Daryl Hall & John Oates","2020-08-04",1
"Product of the Dope Game",1,1,"Larry June","2022-06-25",1
"Programs",1,1,"Mac Miller","2022-12-16",1
"Project Baby 2",1,1,"Kodak Black","2018-01-12",1
"Pronounced 'Leh-'Nerd 'Skin-'Nerd",1,1,"Lynyrd Skynyrd","2022-11-03",1
"Proud Of Me",1,1,"J.I the Prince of N.Y","2020-07-09",1
"Proverb",1,1,"Dylan Sinclair","2021-05-31",1
"Proxima Estacion: Esperanza",1,1,"Manu Chao","2022-12-28",1
"Psalm",1,1,"Axian","2021-02-17",1
"Pull Up (feat. Lil Uzi Vert)",1,1,"Wiz Khalifa","2019-09-25",1
"Pull Up N Wreck (With Metro Boomin)",1,1,"Big Sean","2017-12-09",1
"Punken",1,1,"Maxo Kream","2019-07-27",1
"Purple Emoji (feat. J. Cole)",1,1,"Ty Dolla $ign","2020-11-22",1
"QUAVO HUNCHO",1,1,"Quavo","2020-11-25",1
"QUEENY",1,1,"belluh27","2022-12-09",1
"Quarterback",1,1,"Wallows","2022-02-11",1
"Queen / Aim",1,1,"Sainte","2022-02-11",1
"Queen On Air",1,1,"Queen","2018-11-29",1
"Queen of Melody Noor Jehan, Vol. 1",1,1,"Noor Jehan","2020-09-20",1
"Queens",1,1,"blnkspc_","2021-02-14",1
"Quill",1,1,"Quill","2020-09-27",1
"Quinella",1,1,"Atlanta Rhythm Section","2021-03-27",1
"R&B: From Doo-Wop To Hip-Hop",1,1,"Ginuwine","2022-02-10",1
"R.Y.C",1,1,"Mura Masa","2021-03-25",1
"RAINCLOUDS",1,1,"veggi","2022-09-01",1
"ROADRUNNER: NEW LIGHT, NEW MACHINE",1,1,"BROCKHAMPTON","2021-05-04",1
"RV x Headie One Behind Barz",1,1,"Link up TV","2020-12-12",1
"Rachmaninoff: Piano Concerto No. 3 / Scriabin: Etudes",1,1,"Alexander Scriabin","2021-02-24",1
"Rags",1,1,"EARTHGANG","2022-12-08",1
"Rainy Friday",1,1,"RejSende","2021-02-17",1
"Raising Hell",1,1,"Run-D.M.C.","2017-08-30",1
"Ramachari",1,1,"Mano","2021-09-02",1
"Ranjha",1,1,"Jasleen Royal","2021-10-08",1
"Rap Or Go To The League",1,1,"2 Chainz","2020-03-07",1
"Rari (Chapter 1)",1,1,"Octavian","2021-03-23",1
"Raspberry Dream",1,1,"SamuW","2022-04-26",1
"Rated R",1,1,"Rihanna","2019-03-31",1
"Rather You Than Me",1,1,"Rick Ross","2017-08-02",1
"Ravel: Complete Works for Solo Piano",1,1,"Maurice Ravel","2021-07-26",1
"Ravemarine",1,1,"Alan Aztec","2022-12-09",1
"Ravi Shankar Presents The Master Drummers Of India (Digitally Remastered)",1,1,"Zakir Hussain","2020-09-25",1
"Ready",1,1,"Trey Songz","2022-08-27",1
"Ready to Die",1,1,"The Notorious B.I.G.","2020-01-14",1
"Real Chill",1,1,"mndyrmm","2022-01-25",1
"Real Ones (feat. Roddy Ricch)",1,1,"Mozzy","2022-02-11",1
"Realer",1,1,"YoungBoy Never Broke Again","2022-09-21",1
"Realer 2",1,1,"YoungBoy Never Broke Again","2022-10-29",1
"Red Card",1,1,"Lowkey","2020-12-12",1
"Red Head",1,1,"Cochise","2020-05-07",1
"Red Light Green Light",1,1,"DaBaby","2021-06-28",1
"Red Piano",1,1,"halfpastseven","2021-02-13",1
"Redbone (Stay Woke)",1,1,"Nath Brooks","2018-02-17",1
"Reflective (Part 4)",1,1,"Bassnectar","2020-10-03",1
"Reggaeton Lento (Remix)",1,1,"CNCO","2017-11-12",1
"Relacion",1,1,"Sech","2021-03-29",1
"Relatives",1,1,"Phlocalyst","2021-12-09",1
"Remain in Light",1,1,"Talking Heads","2020-08-31",1
"Remember",1,1,"Becky Hill","2022-09-03",1
"Reminisce Over Us",1,1,"Phlocalyst","2021-02-14",1
"Revive",1,1,"Muriel Bostdorp","2019-10-17",1
"Rewind the 70s - Volume 3",1,1,"Blues Image","2021-03-27",1
"Rhino Hi-Five: John Michael Montgomery",1,1,"John Michael Montgomery","2020-03-18",1
"Rhino Hi-Five: The Sugarhill Gang",1,1,"The Sugarhill Gang","2022-04-19",1
"Rich Dreamin'",1,1,"Moe","2020-04-20",1
"Rich Shooter",1,1,"Young Nudy","2021-09-11",1
"Rich Slave",1,1,"Young Dolph","2022-01-20",1
"Ricochet",1,1,"Ricochet","2020-03-18",1
"Ride Of Your Life",1,1,"Tinashe","2016-04-21",1
"Right Now (feat. Vic Mensa)",1,1,"KAMI","2022-12-04",1
"Rise",1,1,"Vincent Rayn","2020-11-27",1
"Ritchie Valens",1,1,"Ritchie Valens","2020-09-23",1
"Road Through Hell",1,1,"The Federal Empire","2021-03-10",1
"Roads to Anaga",1,1,"Anthony Drawn","2020-10-30",1
"Robbin Season 2",1,1,"Icewear Vezzo","2022-10-13",1
"Rollerblades",1,1,"Dominic Fike","2020-11-28",1
"Romantics",1,1,"RLLBTS","2020-11-27",1
"Rudolph The Red-Nosed Reindeer",1,1,"Burl Ives","2022-10-01",1
"Run Up",1,1,"Don Toliver","2021-01-28",1
"Running on E.",1,1,"Brent Faiyaz","2020-11-22",1
"Runs Dry",1,1,"Jake Jurant","2022-04-25",1
"Rushh",1,1,"Junior Varsity","2022-11-04",1
"SAFE",1,1,"Jon Waltz","2022-01-18",1
"SCOTLAND FOREVER",1,1,"yums","2022-12-09",1
"SEX",1,1,"No Suits","2021-02-15",1
"SHOOT MY SHOT",1,1,"IDK","2021-09-11",1
"SICKO MODE",1,1,"Travis Scott","2018-11-28",1
"SIDE B",1,1,"Junior Varsity","2022-11-04",1
"SING YOUR SONG: The Music",1,1,"Harry Belafonte","2022-01-21",1
"SINISTER (2018) [feat. JL & Dr. Sunshine]",1,1,"Vonn the Pariah","2022-12-09",1
"SOL, VOL.1",1,1,"Jay Prince","2020-10-31",1
"STAY (with Justin Bieber)",1,1,"The Kid LAROI","2021-09-21",1
"STAYING ALIVE (feat. Drake & Lil Baby)",1,1,"DJ Khaled","2022-08-10",1
"STILL* ALIVE",1,1,"DavidTheTragic","2022-09-01",1
"STUNNAMAN",1,1,"Birdman","2022-02-11",1
"SUMMER IN SLOW MOTION",1,1,"Jonah Zed","2022-10-15",1
"SUVs (Black on Black)",1,1,"Jack Harlow","2021-08-03",1
"SYML",1,1,"SYML","2021-12-07",1
"Sada Wada",1,1,"Sada Baby","2022-02-14",1
"Saint-Saens: Organ Symphony; Bacchanale; Danse Macabre; Carnaval des Animaux",1,1,"Camille Saint-Saens","2021-07-26",1
"Sal das Ondas",1,1,"Tiago Frugoli Ensemble","2020-11-27",1
"Salgueiro",1,1,"Konteks","2022-04-26",1
"Salon",1,1,"paris91","2022-04-26",1
"Same Old Me",1,1,"LESKY","2020-10-31",1
"Same Shit",1,1,"Osibih","2019-09-25",1
"Sand Castle",1,1,"Jazzy James","2020-11-27",1
"Sanguine Paradise",1,1,"Lil Uzi Vert","2019-04-12",1
"Sanic (Remix)",1,1,"Angry Children","2022-12-09",1
"Satellite Space Age Edition (feat. Louis Cole & Genevieve Artadi) [from Insecure: Music From The HBO Original Series, Season 5]",1,1,"Thundercat","2022-08-18",1
"Satin Doll",1,1,"Bobbi Humphrey","2020-12-17",1
"Satin Panthers",1,1,"Hudson Mohawke","2022-11-11",1
"Sativa feat. Rae Sremmurd",1,1,"Jhene Aiko","2022-03-22",1
"Saturns Dream",1,1,"Devaloop","2020-11-27",1
"Save The World",1,1,"Swedish House Mafia","2021-10-27",1
"Saved",1,1,"Khalid","2017-07-23",1
"Schubert & Liszt: Piano Works",1,1,"Franz Liszt","2018-11-25",1
"Scott Stork",1,1,"HawkOne","2020-11-27",1
"Sea Sky",1,1,"Fed Nance","2022-04-26",1
"Seagulls! (Stop It Now)",1,1,"Bad Lip Reading","2022-12-09",1
"Seals & Crofts' Greatest Hits",1,1,"Seals and Crofts","2019-04-17",1
"Search & Destroy",1,1,"67","2020-12-12",1
"Second Hand Smoke",1,1,"ShooterGang Kony","2020-02-06",1
"Second Semester",1,1,"G2 Genesis","2022-10-29",1
"See You Again (feat. Charlie Puth)",1,1,"Wiz Khalifa","2022-08-22",1
"See You Soon",1,1,"Submerse","2020-10-31",1
"Senorita",1,1,"Shawn Mendes","2019-07-14",1
"Sentimental",1,1,"Leo Finka","2019-09-27",1
"Session 32",1,1,"Summer Walker","2022-05-16",1
"Setbacks",1,1,"ScHoolboy Q","2020-08-25",1
"Settling In",1,1,"Kenji","2020-10-31",1
"Sha MuLa X Chase BenJi X Giz da Cheifa",1,1,"Sha Mula","2017-05-19",1
"Shades Of A Blue Orphanage",1,1,"Thin Lizzy","2020-07-03",1
"Shadows",1,1,"Fed Nance","2020-11-27",1
"Shakira.",1,1,"Shakira","2022-09-28",1
"Shape of You (feat. Nyla & Kranium)",1,1,"Ed Sheeran","2017-11-02",1
"Share Ur Feelings",1,1,"Junior Varsity","2022-11-04",1
"Shawn Mendes",1,1,"Shawn Mendes","2019-03-30",1
"She Belongs to the Game (feat. Young Lito) - Single",1,1,"Troy Ave","2020-02-20",1
"She Loves Me Not",1,1,"Jeff Bernat","2020-11-28",1
"Shelby",1,1,"Lil Skies","2020-03-07",1
"Shine On",1,1,"Pointy Features","2022-01-11",1
"Shirt",1,1,"SZA","2022-11-03",1
"Shitty E",1,1,"Der Witz","2022-12-09",1
"Shiva Shambo",1,1,"N. R. P. Ravichandhran","2021-02-03",1
"Shooters Inside My Crib",1,1,"Quavo","2022-09-01",1
"ShorelineDoThatShit",1,1,"Shoreline Mafia","2018-12-13",1
"Short Bus",1,1,"Filter","2016-04-28",1
"Shot Full Of Love",1,1,"Billy Ray Cyrus","2020-03-18",1
"Shotta Shit",1,1,"Lil Loaded","2020-05-07",1
"Shrek",1,1,"Smash Mouth","2019-03-08",1
"Shreksophone",1,1,"Vonuzal","2022-12-09",1
"Shut up My Moms Calling",1,1,"Hotel Ugly","2022-01-18",1
"Side to Side",1,1,"Kenaj","2020-09-25",1
"Silent River",1,1,"Mila Coolness","2021-12-09",1
"Silo",1,1,"FRANZ","2020-11-27",1
"Silver",1,1,"Silver","2021-03-27",1
"Simmie Season",1,1,"Yung Simmie","2019-07-29",1
"Simple Songs Of Freedom: The Tim Hardin Collection",1,1,"Tim Hardin","2020-09-25",1
"Sinatra/Basie: The Complete Reprise Studio Recordings",1,1,"Frank Sinatra","2019-10-22",1
"Singers Special - Bhavatharini",1,1,"Bhavatharini","2021-08-30",1
"Singha Kuralon TMS",1,1,"P. B. Sreenivas","2021-09-10",1
"Single Again",1,1,"Big Sean","2020-08-25",1
"Skechers (feat. Tyga)",1,1,"DripReport","2020-05-16",1
"Skin",1,1,"Flume","2022-01-07",1
"Skinny Jeanz and a Mic",1,1,"New Boyz","2020-08-29",1
"Skyline",1,1,"Khalid","2022-05-09",1
"Slavhammer 40k (Squat for the Emperor)",1,1,"Uamee","2022-12-09",1
"Sleep Is the Cousin of Death",1,1,"Awon","2020-10-31",1
"Slime Dreams",1,1,"YNW BSlime","2019-12-11",1
"SlimeBall 2",1,1,"Young Nudy","2021-04-30",1
"Slow Dances",1,1,"Winnetka Bowling League","2021-07-28",1
"Slowly",1,1,"ODIE","2021-04-30",1
"Smash Mouth",1,1,"Smash Mouth","2022-10-23",1
"Smetana & Janacek: String Quartets",1,1,"Leos Janacek","2021-07-26",1
"Smoke + Mirrors",1,1,"Imagine Dragons","2019-10-20",1
"Smokin' (Remix) [feat. Chip & Black the Ripper]",1,1,"Nafe Smallz","2020-12-12",1
"Smyle",1,1,"KYLE","2022-02-20",1
"Sneak Peek: Finally Rich",1,1,"Chief Keef","2022-04-27",1
"Snotty World",1,1,"Homixide Gang","2022-10-13",1
"Snow Miser vs. Heat Miser",1,1,"Rich Chambers","2022-09-08",1
"Snow On Tha Bluff",1,1,"J. Cole","2020-08-25",1
"So Close (feat. Georgia Ku)",1,1,"NOTD","2021-10-23",1
"So Crazy (feat. Lil Baby)",1,1,"Davido","2022-06-22",1
"So Flows The Current",1,1,"Patrick O'Hearn","2016-04-29",1
"So Icy Gang: The ReUp",1,1,"Gucci Mane","2022-06-21",1
"So Long Forever",1,1,"Palace","2022-07-01",1
"So Much For The City",1,1,"The Thrills","2019-10-22",1
"So Sucesso 40+",1,1,"Michel Telo","2020-09-19",1
"Solar Sampler",1,1,"Maceo Plex","2016-04-19",1
"Soldier of Love",1,1,"Sade","2022-09-28",1
"Solenidae",1,1,"Phlocalyst","2022-04-26",1
"Solitude",1,1,"amies","2021-04-27",1
"Solo (feat. Demi Lovato)",1,1,"Clean Bandit","2018-07-12",1
"Some Girls",1,1,"The Rolling Stones","2020-01-14",1
"Something / Anything?",1,1,"Todd Rundgren","2020-07-14",1
"Something Special",1,1,"Kool & The Gang","2022-10-23",1
"Somethings Happening",1,1,"The Starting 5ive","2020-10-31",1
"Songs From The West Coast",1,1,"Elton John","2017-09-05",1
"Songs Of The Civil War",1,1,"Tennessee Ernie Ford","2022-12-09",1
"Songs for Judy",1,1,"Neil Young","2020-10-24",1
"Songs for Kids: Classic Children's Music",1,1,"Toddler Tunes","2022-09-09",1
"Songs for You",1,1,"Victor Oladipo","2018-02-20",1
"Songs from the Valley",1,1,"John Vincent III","2022-11-06",1
"Sorry 4 The Weight",1,1,"Chief Keef","2017-07-15",1
"Sorry 4 What",1,1,"Tory Lanez","2022-09-30",1
"Sorry For Party Rocking",1,1,"LMFAO","2022-02-18",1
"Soul Croissant",1,1,"Living Room","2020-11-27",1
"Soul Survivor",1,1,"Pete Rock","2020-10-31",1
"Southern Accents",1,1,"Tom Petty and the Heartbreakers","2021-02-15",1
"Southern Style",1,1,"Darius Rucker","2018-11-16",1
"Souvenirs",1,1,"Vince Gill","2020-03-18",1
"Space Maneuvers",1,1,"Loop Schrauber","2022-04-26",1
"Speakeasy",1,1,"DAO","2020-11-27",1
"Speaking in Tongues",1,1,"Talking Heads","2020-08-13",1
"Speakthru (Bonus Tracks Version)",1,1,"FloFilz","2020-10-31",1
"Special Guest Appearances 2",1,1,"Mac Dre","2022-02-14",1
"Special Love",1,1,"IAMPAUL","2021-02-14",1
"Spectrum.Exe",1,1,"TREVR","2020-09-25",1
"Spicy (feat. Post Malone)",1,1,"Ty Dolla $ign","2020-11-22",1
"Spinning",1,1,"Koralle","2020-11-27",1
"Spiritual State",1,1,"Nujabes","2020-10-31",1
"Spongebob Rule34",1,1,"LIL dEE","2022-12-09",1
"Spotify Singles",1,1,"James Blake","2022-10-17",1
"St. Elsewhere",1,1,"Gnarls Barkley","2022-12-20",1
"St. Paddys Day",1,1,"Dexys Midnight Runners","2022-12-03",1
"Standard Time Vol. 2: Intimacy Calling",1,1,"Wynton Marsalis","2021-08-27",1
"Standing There",1,1,"The Silhouettes Project","2020-10-31",1
"Star Time",1,1,"James Brown","2022-10-23",1
"Star Wars Cantina Band",1,1,"Trap Remix Guys","2022-12-09",1
"Stargazing",1,1,"Kygo","2017-12-13",1
"Starry",1,1,"Drxnk","2022-04-26",1
"Start Wit Me (feat. Gunna)",1,1,"Roddy Ricch","2020-08-24",1
