"Artist","Album","Songs","Plays Per Song"
"Metro Boomin, 21 Savage","SAVAGE MODE II",15,2
"Eminem","The Eminem Show",5,6
"Seafood Sam","Dior Velour",11,2.63636363636364
"Waka Flocka Flame","Flockaveli",3,9.66666666666667
"Smokepurpp","Florida Jit",3,9.66666666666667
"Neon Trees","Picture Show",4,7.25
"Vince Staples","Prima Donna",7,4.14285714285714
"Young Thug","Slime Season 3",2,14.5
"Travis Scott, Quavo, Lil Uzi Vert","The Fate of the Furious: The Album",2,14.5
"Lil West","Vex Part 2",8,3.625
"Greta Van Fleet","Anthem of the Peaceful Army",4,7
"Kota the Friend","Lyrics to Go, Vol. 1",10,2.8
"Buddy","Ocean & Montana",5,5.6
"Roy Woods","Say Less",16,1.75
"BlocBoy JB","Simi",7,4
"A Tribe Called Quest","The Low End Theory",14,2
"A$AP Ferg","Trap Lord",3,9.33333333333333
"Victor Oladipo","V.O.",8,3.5
"Electric Light Orchestra","All Over the World: The Very Best of Electric Light Orchestra",2,13.5
"GoldLink","And After That, We Didn't Talk",11,2.45454545454545
"Neon Trees","Habits",6,4.5
"The Killers","Hot Fuss",2,13.5
"ALLBLACK","Outcalls",3,9
"Jeezy","Pressure",13,2.07692307692308
"Ugly God","The Booty Tape",10,2.7
"Silk Sonic, Bruno Mars, Anderson .Paak","An Evening With Silk Sonic",9,2.88888888888889
"Drake","Care Package",8,3.25
"The Underachievers","Cellar Door: Terminus Ut Exordium",10,2.6
"Big Sean","Def Jam Presents: Direct Deposit, Vol. 2",9,2.88888888888889
"Gucci Mane","Delusions of Grandeur",18,1.44444444444444
"Mac Miller","K.I.D.S.",2,13
"Big K.R.I.T.","K.R.I.T. IZ HERE",18,1.44444444444444
"The Beach Boys","Sounds of Summer: The Very Best of the Beach Boys",4,6.5
"Black Eyed Peas","The E.N.D. (The Energy Never Dies)",4,6.5
"Earl Sweatshirt","FEET OF CLAY",7,3.57142857142857
"2forwOyNE","Growin' Pains",11,2.27272727272727
"Jason Derulo","Jason Derulo",3,8.33333333333333
"The Kinks","Kinks",2,12.5
"The Notorious B.I.G.","Notorious (Music from and Inspired By the Original Motion Picture) [Deluxe Version]",2,12.5
"D Smoke","Rhythm + Flow Soundtrack: The Final Episode (Music from the Netflix Original Series)",4,6.25
"Olivia Rodrigo","SOUR",2,12.5
"Bruno Mars","Unorthodox Jukebox",4,6.25
"Gerry Rafferty","City to City",2,12
"Maroon 5","It Won't Be Soon Before Long",2,12
"Chance the Rapper","The Big Day",22,1.09090909090909
"Lil Baby","Too Hard",3,8
"Tory Lanez","Alone At Prom",11,2.09090909090909
"DaBaby","BLAME IT ON BABY",13,1.76923076923077
"Vladimir Fedoseyev, Moscow RTV Symphony Orchestra","Beethoven: Eroica and 5th Symphonies",4,5.75
"Bruno Mars","Doo-Wops & Hooligans",7,3.28571428571429
"Travis Scott","ESCAPE PLAN / MAFIA - Single",2,11.5
"Fetty Wap","Fetty Wap",4,5.75
"Gorillaz","Humanz",20,1.15
"David Guetta","Nothing But the Beat",3,7.66666666666667
"David Guetta","One Love",2,11.5
"XXXTENTACION","SKINS",10,2.3
"Drake","Scary Hours",2,11.5
"The Police","The Police (Remastered)",2,11.5
"John Givez","...TO Jalisa",8,2.75
"Snoh Aalegra","FEELS",2,11
"Rihanna","Loud",3,7.33333333333333
"Cage the Elephant","Social Cues",2,11
"Eminem","The Marshall Mathers LP",7,3.14285714285714
"Lil Skies","Unbothered",14,1.57142857142857
"Felly","Young Fel 2",14,1.57142857142857
"Vince Guaraldi Trio","A Charlie Brown Christmas (Original 1965 TV Soundtrack)",8,2.625
"Logic","Confessions of a Dangerous Mind",15,1.4
"Elvis Presley","Elv1s: 30 #1 Hits",2,10.5
"Pitbull, Ne-Yo","Globalization",2,10.5
"Yeah Yeah Yeahs","Heads Will Roll (A-Trak Remix) - Single",2,10.5
"Pusha T, Kanye West, Big Sean, 2 Chainz","Kanye West Presents Good Music Cruel Summer",2,10.5
"YFN Lucci","Long Live Nut",9,2.33333333333333
"Nirvana","Nevermind",3,7
"Amine","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)",13,1.61538461538462
"Lil Yachty","Summer Songs 2",14,1.5
"Coldplay","Viva la Vida (Prospekt's March Edition)",2,10.5
"Tyler, The Creator","Who Dat Boy / 911 - Single",2,10.5
"B.o.B","B.o.B Presents: The Adventures of Bobby Ray",4,5
"Rich The Kid","BOSS MAN",19,1.05263157894737
"Bazzi","COSMIC",7,2.85714285714286
"Chief Keef","Dedication",15,1.33333333333333
"Meek Mill","Dreams and Nightmares",3,6.66666666666667
"DJ Snake","Encore",3,6.66666666666667
"Black Eyed Peas","Monkey Business",2,10
"American Authors","Oh, What a Life",7,2.85714285714286
"The Script","Science & Faith",2,10
"Flume","Skin",3,6.66666666666667
"Sufjan Stevens","The Age of Adz",2,10
"J. Cole","Cole World: The Sideline Story",11,1.72727272727273
"Ryan Tedder, Far East Movement","Free Wired",2,9.5
"H.E.R.","I Used to Know Her",3,6.33333333333333
"Casey Veggies","Live & Grow",10,1.9
"T.I.","Paper Trail",4,4.75
"Paramore","Paramore",2,9.5
"Pitbull","Planet Pit",3,6.33333333333333
"The Beatles","Please Please Me",2,9.5
"Lorde","Pure Heroine",3,6.33333333333333
"Eminem","Recovery",3,6.33333333333333
"Blaccmass","Starseed",19,1
"JAY-Z, Alicia Keys","The Hits Collection, Vol. One (Deluxe Edition with Videos)",4,4.75
"Smokepurpp","Up Now Fuck Next",2,9.5
"Statik Selektah","8",10,1.8
"Childish Gambino","Camp",4,4.5
"J Dilla","Donuts",5,3.6
"Imagine Dragons","Evolve",12,1.5
"Pop Smoke","Faith",16,1.125
"Drake","Honestly, Nevermind",14,1.28571428571429
"Rapsody","Laila's Wisdom",11,1.63636363636364
"PARTYNEXTDOOR","PARTYPACK",7,2.57142857142857
"Sage the Gemini","Remember Me (Deluxe Booklet Version)",2,9
"Taio Cruz","Rokstarr",3,6
"Khalid","Suncity",7,2.57142857142857
"Drake","Thank Me Later",2,9
"Gucci Mane","The Return of East Atlanta Santa",2,9
"Nico & Vinz","Black Star Elephant",3,5.66666666666667
"Ty Dolla $ign","Campaign",9,1.88888888888889
"Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",2,8.5
"Breathe Carolina","Hell Is What You Make It: Reloaded",2,8.5
"Flo Rida","My House",3,5.66666666666667
"Usher","Raymond v Raymond",3,5.66666666666667
"Lil Wayne","Tha Carter IV (Complete Edition)",5,3.4
"Frankie Valli & The Four Seasons","The Very Best of Frankie Valli and the Four Seasons",3,5.66666666666667
"iann dior","nothings ever good enough",5,3.4
"Calvin Harris","18 Months",3,5.33333333333333
"Chiddy Bang","Breakfast",3,5.33333333333333
"D Smoke","Inglewood High",3,5.33333333333333
"Usher","Looking 4 Myself",2,8
"Talib Kweli","Radio Silence",11,1.45454545454545
"$uicideboy$","Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway",2,8
"JAY-Z","The Blueprint 3",4,4
"Foster the People","Torches",2,8
"Frank Ocean","channel ORANGE",7,2.28571428571429
"Ed Sheeran","x (Wembley Edition)",4,4
"Lil Nas X","7",2,7.5
"OutKast","ATLiens",2,7.5
"Arctic Monkeys","Favourite Worst Nightmare",2,7.5
"Denzel Curry","Imperial",8,1.875
"Injury Reserve","Injury Reserve",11,1.36363636363636
"Syndicate Sound Labs","Kendrick's Instrumentals, Vol. 1",13,1.15384615384615
"Michael Jackson","Off the Wall",2,7.5
"Daft Punk","Random Access Memories",2,7.5
"SAINt JHN","Roses (Imanbek Remix) - Single",2,7.5
"Imagine Dragons","Smoke + Mirrors",6,2.5
"Wiz Khalifa, Lil Wayne, Imagine Dragons","Suicide Squad: The Album",3,5
"Gym Class Heroes","The Papercut Chronicles II",3,5
"Bad Bunny","Un Verano Sin Ti",2,7.5
"AlunaGeorge","Body Music",2,7
"Daft Punk","Discovery",2,7
"French Montana","Excuse My French",2,7
"Harry Styles","Fine Line",2,7
"Pharrell Williams","G I R L (Japan Version)",2,7
"River Tiber","Indigo",5,2.8
"Justin Bieber","My World 2.0",3,4.66666666666667
"Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean","SHADYXV",2,7
"Lil Wayne","Tha Carter III",2,7
"Jackson 5","The Ultimate Collection",2,7
"Freddie Gibbs","You Only Live 2wice",6,2.33333333333333
"will.i.am, The Script","#3",2,6.5
"Cosmo Pyke","A Piper For Janet",4,3.25
"Coldplay","A Rush of Blood to the Head",2,6.5
"Silk Sonic, Bruno Mars, Anderson .Paak","An Evening with Silk Sonic",5,2.6
"John Mayer","Continuum",3,4.33333333333333
"The Black Keys","Delta Kream",12,1.08333333333333
"Tinie Tempah","Disc-Overy",3,4.33333333333333
"Gucci Mane","El Gato: The Human Glacier",9,1.44444444444444
"BROCKHAMPTON","GINGER",11,1.18181818181818
"Major Lazer","Know No Better",3,4.33333333333333
"Anarbor","Love & Drugs",11,1.18181818181818
"Train","Save Me, San Francisco",2,6.5
"Cher Lloyd","Sticks & Stones",3,4.33333333333333
"The Surfaris","Surfers Rule",2,6.5
"Justin Timberlake","The 20/20 Experience",2,6.5
"DMX","The Best of DMX",3,4.33333333333333
"The Sugarhill Gang","The Essentials: The Sugarhill Gang",2,6.5
"whiterosemoxie","WRITTEN in STONE - Single",2,6.5
"Mir Fontane, Ish Williams","What Would Jose Do?",10,1.3
"Kirk Knight","After Dark",11,1.09090909090909
"Zedd","Clarity",2,6
"Migos","Culture III",6,2
"Nate Ruess","Grand Romantic",2,6
"Maroon 5","Hands All Over",2,6
"SiR","Her Too",6,2
"A Great Big World","Is There Anybody Out There?",2,6
"Skepta","Konnichiwa",3,4
"Led Zeppelin","Led Zeppelin IV (Remastered)",2,6
"Wham!","Make It Big",3,4
"Imagine Dragons","Night Visions",3,4
"Migos","No Label II",3,4
"Common","Nobody's Smiling",2,6
"Ye Ali","Passion & Patience",7,1.71428571428571
"SOB X RBE","SOB X RBE",2,6
"Mumford & Sons","Sigh No More",3,4
"Snoh Aalegra","TEMPORARY HIGHS IN THE VIOLET SKIES",10,1.2
"Jason Derulo","Talk Dirty",3,4
"Foo Fighters","The Colour and the Shape",2,6
"Isaiah Rashad","The House Is Burning [homies begged]",5,2.4
"2 Chainz","The Play Don't Care Who Makes It",3,4
"Flo Rida","Wild Ones",3,4
"Syndicate Sound Labs","Drizzy Instrumentals, Vol. 3",3,3.66666666666667
"Chris Brown","Forever",2,5.5
"Nas","It Was Written",2,5.5
"Jennifer Lopez","LOVE?",2,5.5
"Wiz Khalifa","Laugh Now, Fly Later",10,1.1
"Beastie Boys","Licensed to Ill",2,5.5
"The Notorious B.I.G.","Life After Death",4,2.75
"NF","Mansion",2,5.5
"Travis Scott, Ed Sheeran","No.6 Collaborations Project",4,2.75
"Oh Wonder","Oh Wonder",2,5.5
"Fall Out Boy","Save Rock and Roll",3,3.66666666666667
"Bon Jovi","Slippery When Wet",2,5.5
"Yo Gotti","The Art of Hustle",2,5.5
"Black Eyed Peas","The Beginning",2,5.5
"WALLACE","Wasted.",10,1.1
"Tay-K","#SantanaWorld (+)",3,3.33333333333333
"Dreamville","1-888-88-DREAM - Single",2,5
"Tyler, The Creator","12 Odd Future Songs",3,3.33333333333333
"Bahamas","Bahamas is Afie",2,5
"Wiz Khalifa","Blacc Hollywood",3,3.33333333333333
"Creedence Clearwater Revival","Chronicle: The 20 Greatest Hits",2,5
"Usher","Confessions",2,5
"OneRepublic","Dreaming Out Loud",2,5
"Paul Simon","Graceland (25th Anniversary Deluxe Edition)",8,1.25
"Ab-Soul","Herbert",7,1.42857142857143
"The 1975","I like it when you sleep, for you are so beautiful yet so unaware of it",6,1.66666666666667
"Royksopp","Melody A.M.",2,5
"MF DOOM","Operation: Doomsday (Complete)",2,5
"Maroon 5","Overexposed",4,2.5
"RAGER UNIVERSE","Rager Universe",6,1.66666666666667
"Nick Grant","Return of the Cool",8,1.25
"Drake","So Far Gone",2,5
"Avicii","True",3,3.33333333333333
"Bruno Mars","24K Magic",3,3
"6LACK","6pc Hot EP",3,3
"Rihanna","ANTI",2,4.5
"Mumford & Sons","Babel",2,4.5
"Skrillex","Bangarang",2,4.5
"2 Chainz","Based On a T.R.U. Story",2,4.5
"SZA, Kendrick Lamar","Black Panther: The Album",5,1.8
"PARTYNEXTDOOR","COLOURS 2",4,2.25
"SAINt JHN","Collection One",3,3
"Ab-Soul","Control System",3,3
"Meek Mill","Dreams Worth More Than Money",3,3
"Kodak Black","Dying to Live",2,4.5
"Wiz Khalifa","Fly Times, Vol. 1: The Good Fly Young",7,1.28571428571429
"Tiny Tim","God Bless Tiny Tim",2,4.5
"KA","Honor Killed the Samurai",5,1.8
"Daughtry","Leave This Town",2,4.5
"Aloe Blacc","Lift Your Spirit",3,3
"convolk","Lynda Part 2",5,1.8
"The Black Keys","Magic Potion",2,4.5
"Corbin","Mourn",2,4.5
"Coldplay","Parachutes",2,4.5
"T-Pain, Chuckie","Revolver",2,4.5
"OutKast","Speakerboxxx/The Love Below",2,4.5
"Childish Gambino","Summer Pack - Single",2,4.5
"Nicki Minaj","The Pinkprint (Bonus Tracks)",3,3
"Weezer","Weezer",2,4.5
"SAINt JHN","While The World Was Burning",2,4.5
"Majid Jordan","Wildest Dreams",8,1.125
"Young Rising Sons","Young Rising Sons",2,4.5
"blackbear","deadroses",3,3
"Mike Posner","31 Minutes to Takeoff",2,4
"Molchat Doma","?????",3,2.66666666666667
"The Black Keys","El Camino",2,4
"Sia","Everyday Is Christmas",2,4
"Joey Bada$$, A$AP Rocky","For the Throne (Music Inspired by the HBO Series """"Game of Thrones"""")",2,4
"Pitbull","Global Warming",2,4
"Lil Wayne","I Am Not a Human Being II",3,2.66666666666667
"Led Zeppelin","Led Zeppelin II (Remastered)",4,2
"Lil Pump","Lil Pump",3,2.66666666666667
"N.E.R.D, MIA, Kendrick Lamar","NO ONE EVER REALLY DIES",4,2
"Chester Watson","Nebulous",5,1.6
"Trippie Redd","Pegasus",3,2.66666666666667
"Future","SAVE ME",7,1.14285714285714
"Milky Chance","Sadnecessary",2,4
"N.W.A.","Straight Outta Compton",3,2.66666666666667
"B.o.B","Strange Clouds",2,4
"The Cab","Symphony Soldier",3,2.66666666666667
"JAY-Z","The Blueprint",2,4
"Billy Joel","The Essential Billy Joel",3,2.66666666666667
"Rihanna, Kanye West, JAY-Z","The Hits Collection, Vol. One",3,2.66666666666667
"Russ","There's Really A Wolf",2,4
"Zaytoven","Trapholizay",3,2.66666666666667
"VIC MENSA","U MAD / VENDETTA",6,1.33333333333333
"twenty one pilots","Vessel",3,2.66666666666667
"Denzel Curry","13",5,1.4
"Agaaze","A Portal Inside",7,1
"Black Sheep","A Wolf In Sheep's Clothing",2,3.5
"Leon Bridges","Coming Home",3,2.33333333333333
"Big Sean","Detroit 2",6,1.16666666666667
"Polo G","Die a Legend",2,3.5
"Flying Lotus","Flamagra",2,3.5
"Rihanna","Good Girl Gone Bad: Reloaded",2,3.5
"Lil Wayne, Drake","I Am Not a Human Being",2,3.5
"EST Gee","I Still Dont Feel Nun",2,3.5
"Don Toliver","Life of a DON",2,3.5
"MKTO","MKTO",4,1.75
"KiddNeutron","Neutron!",3,2.33333333333333
"Ronny J","OMGRONNY",3,2.33333333333333
"D Smoke","Rhythm + Flow: Music Videos Episode (Music from the Netflix Original Series)",6,1.16666666666667
"The Beatles","Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition)",7,1
"Jet","Shaka Rock",2,3.5
"LCD Soundsystem","Sound of Silver",2,3.5
"G-Eazy","The Beautiful & Damned",2,3.5
"Hot Chelle Rae","Whatever",2,3.5
"NxWorries","Yes Lawd! Remixes",6,1.16666666666667
"Billie Eilish","dont smile at me",3,2.33333333333333
"tobi lou","tobi lou and the Loop",2,3.5
"Trippie Redd","!",2,3
"Miguel","All I Want Is You",2,3
"Fall Out Boy","American Beauty / American Psycho",3,2
"Van Morrison","Astral Weeks",3,2
"Blaccmass","Dragon Energy",5,1.2
"Common","Finding Forever",2,3
"J. Cole","Forest Hills Drive: Live from Fayetteville, NC",4,1.5
"CGB","Homegrown",3,2
"Lee Bannon, Joey Bada$$","Joey Bada$$ / Pro Era Instrumentals",3,2
"Kid Cudi","Man On the Moon, Vol. II: The Legend of Mr. Rager",4,1.5
"Kid Cudi","Man on the Moon: The End of Day",5,1.2
"Paul McCartney","McCartney II",2,3
"Nelly","Nellyville",2,3
"T.I.","Paperwork",2,3
"Hoodie Allen","People Keep Talking",2,3
"Dreamville","ROTD3.COM - Single",2,3
"Lil Wayne, Kanye West, Eminem, Drake","Relapse: Refill",2,3
"Yung Gravy","Sensational",3,2
"LMFAO","Sorry for Party Rocking",3,2
"The Beach Boys","Surfin' USA",6,1
"P!nk","The Truth About Love",2,3
"mike.","These Days",2,3
"Ed Sheeran","+",2,2.5
"Wale","Ambition",2,2.5
"Rex Orange County","Apricot Princess",4,1.25
"Ty Dolla $ign","Beach House",2,2.5
"Ace Hood","Blood Sweat & Tears",2,2.5
"Bruce Springsteen","Born In the U.S.A.",2,2.5
"Pom Poko","Cheater",3,1.66666666666667
"Johan Granberg","Debut",4,1.25
"Sunny Day Real Estate","Diary (Remastered) [Bonus Track Version]",2,2.5
"MAGIC!","Don't Kill the Magic",2,2.5
"Gucci Mane","Evil Genius",2,2.5
"Jabs","From Me, to You",4,1.25
"Fall Out Boy","From Under the Cork Tree",2,2.5
"SAINt JHN","Ghetto Lenny's Love Songs",4,1.25
"King Los","God, Money, War",2,2.5
"Breathe Carolina","Hell Is What You Make It",3,1.66666666666667
"Four Tops","Hitsville: The Making of Motown (Original Motion Picture Soundtrack)",4,1.25
"The Fray","How to Save a Life",2,2.5
"Nas","Illmatic",4,1.25
"Juice WRLD","Juicewrld 999",5,1
"Travie McCoy","Lazarus",2,2.5
"NxWorries","Link Up & Suede",4,1.25
"24hrs","Night Shift",4,1.25
"Kaash Paige","Parked Car Convos",2,2.5
"Nicki Minaj","Pink Friday ... Roman Reloaded",3,1.66666666666667
"Weezer","Pinkerton",2,2.5
"AWOLNATION","Run",3,1.66666666666667
"John Givez","Soul Rebel",4,1.25
"Dave East","Survival",5,1
"TWENTY88","TWENTY88",4,1.25
"Vendetta, RicoBaby, Mari Mac, Jay Critch, Doe Gwapo","Talk Money Tape 2",5,1
"Rihanna","Talk That Talk",2,2.5
"Lil Wayne","Tha Carter II",4,1.25
"Michael Jackson","The Essential Michael Jackson",2,2.5
"Dame D.O.L.L.A.","The Letter O",4,1.25
"Macklemore","The Unplanned Mixtape",2,2.5
"Lil Durk","The Voice",5,1
"Sia","This Is Acting",2,2.5
"Jeff Rosenstock","We Cool?",3,1.66666666666667
"wifisfuneral","When Hell Falls",3,1.66666666666667
"Bruno Major","A Song for Every Moon",2,2
"G Herbo","Ballin Like I'm Kobe",2,2
"Tom Misch","Beat Tape 1",2,2
"Syndicate Sound Labs","Cole Instrumentals, Vol. 1",4,1
"Panic! At the Disco","Death of a Bachelor",2,2
"Taylor Swift","Fearless",2,2
"Jason Derulo","Future History",2,2
"DJ Khaled","GOD DID",3,1.33333333333333
"Seven Lions, Noah Kahan, Gryffin","Gravity",2,2
"Classified","Handshakes and Middle Fingers",2,2
"Eddie Murphy","How Could It Be",2,2
"A Boogie wit da Hoodie","International Artist",4,1
"Bicep","Isles",3,1.33333333333333
"Knxwledge","Kauliflowr",4,1
"J. Cole","Lewis Street - Single",2,2
"Curtis Roach","Live from the Dorm Room, Vol. 1 - Single",3,1.33333333333333
"Babyface Ray","MIA Season 2",2,2
"dvsn","Morning After",4,1
"Coldplay","Mylo Xyloto",2,2
"REASON","New Beginnings",2,2
"Amir Obe","None of the Clocks Work",3,1.33333333333333
"Ray Vaughn","Peer Pressure - Single",2,2
"SoFaygo","Pink Heartz (Apple Music Up Next Film Edition)",4,1
"Justin Bieber","Purpose",3,1.33333333333333
"Calvin Harris","Revolve (The Deluxe Edition)",2,2
"Pooh Shiesty","Shiesty Season",2,2
"Matstubs","Sonder",2,2
"Spillage Village, JID, EARTHGANG","Spilligion",4,1
"The Beatles","The Beatles (The White Album)",2,2
"Pi'erre Bourne","The Life Of Pi'erre 5",2,2
"Yung Eazy","The Rodeo Project",4,1
"Michael Jackson","Thriller (25th Anniversary)",2,2
"Santana","Ultimate Santana",2,2
"Maroon 5","V",3,1.33333333333333
"Anderson .Paak","Ventura (Instrumentals)",4,1
"OneRepublic","iTunes Session",2,2
"Chief Keef","4NEM",2,1.5
"Broken Bells","After the Disco",2,1.5
"Green Day","American Idiot",3,1
"Robin Thicke","Blurred Lines",2,1.5
"Buddy Holly","Buddy Holly",2,1.5
"MUTEMATH","Changes",2,1.5
"Kygo","Cloud Nine",2,1.5
"Big Sean","Detroit 2 (Deluxe Video Version)",3,1
"Black Eyed Peas","Elephunk",2,1.5
"$NOT","Ethereal",3,1
"The Kid LAROI","F*CK LOVE (SAVAGE)",2,1.5
"DJ Khaled","Father of Asahd",3,1
"Chuck Mangione","Feels So Good",2,1.5
"42 Dugg","Free Dem Boyz",2,1.5
"Wiz Khalifa","Furious 7 (Original Motion Picture Soundtrack)",2,1.5
"T.I., Justin Timberlake","FutureSex/LoveSounds",2,1.5
"Dave East","Hate Me Now",2,1.5
"Beyonce","I Am... Sasha Fierce",2,1.5
"JAY-Z","In My Lifetime, Vol. 1",2,1.5
"KR Official","It Could Happen",3,1
"Maroon 5","JORDI",2,1.5
"JR JR","JR JR",3,1
"Syndicate Sound Labs","Kendrick's Instrumentals, Vol. 2",3,1
"The Beatles","Magical Mystery Tour",2,1.5
"Flo Rida","Mail On Sunday",2,1.5
"Santigold","Master of My Make-Believe",2,1.5
"One Direction","Midnight Memories",2,1.5
"Van Morrison","Moondance",2,1.5
"Eminem","Music To Be Murdered By",2,1.5
"PRhyme","PRhyme",2,1.5
"Londynn B","Reset",2,1.5
"Olly Murs","Right Place Right Time",2,1.5
"Rainbow Kitten Surprise","Rks",2,1.5
"Brenda Lee","Rockin' Around the Christmas Tree",2,1.5
"dvsn","SEPT. 5TH",3,1
"Tanna Leone","Sleepy Soldier",3,1
"Tom The Mail Man","Sometimes Sorry Isn't Enough",3,1
"Kid Cudi","Speedin' Bullet 2 Heaven",3,1
"N.W.A.","Straight Outta Compton [Remastered 2002]",2,1.5
"Kelly Clarkson","Stronger",2,1.5
"Typhoon","Sympathetic Magic",3,1
"Stevie Wonder","The Christmas Collection: The Best of Stevie Wonder",2,1.5
"Matt Martians","The Drum Chord Theory",2,1.5
"Lady Gaga","The Fame",2,1.5
"Jazz Cartier","The Fleur Print",2,1.5
"Nicki Minaj","The Pinkprint (Bonus Video)",2,1.5
"Bing Crosby","White Christmas",3,1
"Tabby","White Trash",2,1.5
"Yung Eazy","""""Extraterrestrial"""" (Astroworld Inspired Instrumentals)",2,1
"Kamaiyah","A Good Night in the Ghetto",2,1
"dvsn","A Muse In Her Feelings",2,1
"Keys N Krates","All Trap Music, Vol. 2",2,1
"Fitz and The Tantrums","All the Feels",2,1
"NAV","Bad Habits",2,1
"Jackson 5","Black Music Month Shuffle Playlist",2,1
"Beach Bunny","Blame Game",2,1
"Third Eye Blind","Blue",2,1
"CARM","CARM",2,1
"Rascal Flatts","Cars (Original Motion Picture Soundtrack)",2,1
"Michael Buble","Christmas (Deluxe 10th Anniversary Edition)",2,1
"6ix9ine","DAY69",2,1
"Dean Martin","Dino: The Essential Dean Martin",2,1
"Blue Oyster Cult","Don't Fear the Reaper: The Best of Blue Oyster Cult",2,1
"King Louie","Drilluminati",2,1
"Rio Da Yung Og, RMC Mike","Dum N Dumbber 3",2,1
"Chris Brown","Fortune",2,1
"Ray Parker Jr.","Ghostbusters (Original Motion Picture Soundtrack)",2,1
"Pitbull","Global Warming: Meltdown",2,1
"Yung Pinch, Yung Bans, Rich Brian, Higher Brothers, Don Krez, 88rising","Head in the Clouds",2,1
"Rhye","Home",2,1
"Zooey Deschanel, Ingrid Michaelson","Ingrid Michaelson's Songs for the Season",2,1
"Knxwledge","Klouds",2,1
"XXXTENTACION","LOOK AT ME: THE ALBUM",2,1
"Led Zeppelin","Led Zeppelin (Remastered)",2,1
"Nas","Life Is Good",2,1
"BROCKBEATS","Lunch Time Sleeps",2,1
"Mac Miller","Macadelic (Remastered Edition)",2,1
"MF DOOM","Mm...Food",2,1
"Verzache","My Head is a Moshpit",2,1
"YG","My Krazy Life",2,1
"Ariana Grande","NOW That's What I Call Music, Vol. 69",2,1
"Jonas Brothers","NOW That's What I Call Music, Vol. 71",2,1
"Wiz Khalifa","O.N.I.F.C.",2,1
"OneRepublic","Oh My My",2,1
"NF","Perception",2,1
"Vanessa, Candace","Phineas and Ferb (Songs from the TV Series)",2,1
"Nicki Minaj","Pink Friday (Complete Edition)",2,1
"Santigold","Santigold",2,1
"Eminem","Shadyxv",2,1
"Kap G","SupaJefe",2,1
"Metallica","The 25th Anniversary Rock & Roll Hall of Fame Concerts (Live) [Bonus Track Version]",2,1
"The Beach Boys","The Beach Boys Today!",2,1
"Smokey Robinson & The Miracles","The Big Chill (Original Motion Picture Soundtrack) [15th Anniversary]",2,1
"AJR","The Click",2,1
"Mack Papi","The Golden Child",2,1
"Eminem","The Slim Shady LP",2,1
"The Doors","The Very Best of The Doors",2,1
"G-Eazy","These Things Happen",2,1
"Richie Allen & The Pacific Surfers","Ultra-Surf Presents: Catch a Wave!",2,1
"YBN Nahmir","VISIONLAND",2,1
"JAY-Z","Vol. 3: Life and Times of S. Carter",2,1
"Thursday","War All the Time",2,1
"LICE","Wasteland: What Ails Our People Is Clear",2,1
"Mac Miller","Watching Movies with the Sound Off",2,1
"Syndicate Sound Labs","Yeezy Instrumentals, Vol. 1",2,1
"Migos","Young Rich N*ggas",2,1
